UserID,MovieID,Title,Title_1,Year,Sum of Total Views,Language,Country - Movie,Country - User,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Sum of Rating,Count of RatingID,Year,Quarter,Month,Day,Age,Device,Gender,SubscriptionStatus,TotalWatchTime
SF_4179,157,Canadian Bacon (1994),Canadian Bacon,1994,103436,French,India,USA,Comedy,War,"","","","",4.4,1,2024,Qtr 4,October,5,49,Desktop,F,Subscriber,310
SF_158,2037,Candleshoe (1977),Candleshoe,1977,94236,German,USA,UK,Adventure,Children's,Comedy,"","","",3.8,1,2024,Qtr 3,July,5,61,Desktop,M,Free,75
SF_4026,2037,Candleshoe (1977),Candleshoe,1977,94236,German,USA,Italy,Adventure,Children's,Comedy,"","","",1.6,1,2024,Qtr 2,May,2,29,Mobile,M,Subscriber,272
SF_4760,2037,Candleshoe (1977),Candleshoe,1977,94236,German,USA,Italy,Adventure,Children's,Comedy,"","","",3.9,1,2024,Qtr 3,July,21,26,Tablet,M,Free,377
SF_1137,1342,Candyman (1992),Candyman,1992,92607,English,UK,UK,Horror,"","","","","",2.7,1,2024,Qtr 2,May,1,22,Smart TV,M,Subscriber,71
SF_4675,1342,Candyman (1992),Candyman,1992,92607,English,UK,India,Horror,"","","","","",3.4,1,2024,Qtr 2,May,31,23,Desktop,F,Free,174
SF_4770,1342,Candyman (1992),Candyman,1992,92607,English,UK,Italy,Horror,"","","","","",2.2,1,2024,Qtr 2,June,12,59,Smart TV,F,Subscriber,13
SF_4785,1342,Candyman (1992),Candyman,1992,92607,English,UK,France,Horror,"","","","","",4,1,2024,Qtr 1,January,21,22,Mobile,F,Subscriber,56
SF_4794,1342,Candyman (1992),Candyman,1992,92607,English,UK,India,Horror,"","","","","",1.4,1,2024,Qtr 4,November,20,44,Smart TV,F,Free,489
SF_5058,606,Candyman: Farewell to the Flesh (1995),Candyman: Farewell to the Flesh,1995,78006,English,Canada,Canada,Horror,"","","","","",4.4,1,2024,Qtr 2,April,19,20,Tablet,M,Free,388
SF_524,606,Candyman: Farewell to the Flesh (1995),Candyman: Farewell to the Flesh,1995,78006,English,Canada,France,Horror,"","","","","",3.2,1,2024,Qtr 3,August,31,30,Smart TV,M,Free,208
SF_5381,606,Candyman: Farewell to the Flesh (1995),Candyman: Farewell to the Flesh,1995,78006,English,Canada,France,Horror,"","","","","",2.6,1,2024,Qtr 4,November,13,59,Desktop,M,Free,259
SF_727,606,Candyman: Farewell to the Flesh (1995),Candyman: Farewell to the Flesh,1995,78006,English,Canada,UK,Horror,"","","","","",2.2,1,2024,Qtr 3,September,4,46,Tablet,M,Free,164
SF_3192,1895,Can't Hardly Wait (1998),Can't Hardly Wait,1998,240744,Italian,USA,Canada,Comedy,Drama,Romance,"","","",2.8,1,2024,Qtr 1,February,10,37,Tablet,M,Free,297
SF_4582,1895,Can't Hardly Wait (1998),Can't Hardly Wait,1998,240744,Italian,USA,Canada,Comedy,Drama,Romance,"","","",2.6,1,2024,Qtr 2,April,24,29,Tablet,F,Free,234
SF_5932,1895,Can't Hardly Wait (1998),Can't Hardly Wait,1998,240744,Italian,USA,Italy,Comedy,Drama,Romance,"","","",3.5,1,2024,Qtr 2,April,29,35,Smart TV,M,Free,264
SF_1661,1344,Cape Fear (1962),Cape Fear,1962,47790,German,USA,Italy,Film-Noir,Thriller,"","","","",2,1,2024,Qtr 4,October,23,65,Smart TV,M,Free,87
SF_3486,1344,Cape Fear (1962),Cape Fear,1962,47790,German,USA,USA,Film-Noir,Thriller,"","","","",2.9,1,2024,Qtr 2,April,1,53,Smart TV,F,Subscriber,144
SF_4526,1343,Cape Fear (1991),Cape Fear,1991,1915,English,UK,Canada,Thriller,"","","","","",4.9,1,2024,Qtr 3,September,22,44,Tablet,M,Free,402
SF_3917,3406,Captain Horatio Hornblower (1951),Captain Horatio Hornblower,1951,81045,French,India,USA,Action,Adventure,War,"","","",2,1,2024,Qtr 4,November,24,37,Mobile,F,Free,408
SF_3090,712,Captives (1994),Captives,1994,24180,Spanish,Italy,Canada,Drama,"","","","","",3.5,1,2024,Qtr 2,June,11,51,Desktop,M,Subscriber,109
SF_4597,712,Captives (1994),Captives,1994,24180,Spanish,Italy,France,Drama,"","","","","",3.7,1,2024,Qtr 1,February,24,11,Desktop,F,Free,67
SF_4333,1596,Career Girls (1997),Career Girls,1997,20456,English,UK,France,Drama,"","","","","",1.2,1,2024,Qtr 1,March,7,16,Tablet,M,Subscriber,236
SF_542,751,Careful (1992),Careful,1992,27021,English,USA,Canada,Comedy,"","","","","",3.3,1,2023,Qtr 4,December,28,13,Tablet,M,Subscriber,440
SF_1545,3222,Carmen (1984),Carmen,1984,11995,Spanish,Canada,India,Drama,"","","","","",1.2,1,2024,Qtr 3,September,15,19,Desktop,M,Free,56
SF_3809,3222,Carmen (1984),Carmen,1984,11995,Spanish,Canada,USA,Drama,"","","","","",4.3,1,2024,Qtr 1,February,17,29,Mobile,M,Subscriber,236
SF_5070,756,Carmen Miranda: Bananas Is My Business (1994),Carmen Miranda: Bananas Is My Business,1994,7333,French,USA,Canada,Documentary,"","","","","",2.6,1,2023,Qtr 4,December,25,48,Smart TV,M,Subscriber,147
SF_1141,3167,Carnal Knowledge (1971),Carnal Knowledge,1971,71839,French,Italy,USA,Drama,"","","","","",1.3,1,2024,Qtr 3,July,24,36,Tablet,F,Free,227
SF_1634,3167,Carnal Knowledge (1971),Carnal Knowledge,1971,71839,French,Italy,UK,Drama,"","","","","",1.2,1,2024,Qtr 4,October,26,63,Mobile,F,Subscriber,136
SF_5204,3167,Carnal Knowledge (1971),Carnal Knowledge,1971,71839,French,Italy,India,Drama,"","","","","",2.1,1,2024,Qtr 1,March,2,36,Smart TV,M,Free,96
SF_1712,3627,Carnival of Souls (1962),Carnival of Souls,1962,103906,French,Italy,USA,Horror,Thriller,"","","","",3.7,1,2024,Qtr 1,January,26,16,Tablet,M,Free,473
SF_2146,3627,Carnival of Souls (1962),Carnival of Souls,1962,103906,French,Italy,UK,Horror,Thriller,"","","","",2.4,1,2024,Qtr 4,November,6,52,Tablet,M,Free,183
SF_3573,3627,Carnival of Souls (1962),Carnival of Souls,1962,103906,French,Italy,France,Horror,Thriller,"","","","",4.3,1,2024,Qtr 2,April,21,19,Tablet,M,Free,38
SF_5283,3627,Carnival of Souls (1962),Carnival of Souls,1962,103906,French,Italy,France,Horror,Thriller,"","","","",2.3,1,2024,Qtr 1,February,10,56,Desktop,M,Free,463
SF_1290,3572,Carnosaur (1993),Carnosaur,1993,182368,German,Canada,Canada,Horror,Sci-Fi,"","","","",1.3,1,2024,Qtr 2,May,4,36,Mobile,M,Free,469
SF_4350,3572,Carnosaur (1993),Carnosaur,1993,182368,German,Canada,France,Horror,Sci-Fi,"","","","",4,1,2024,Qtr 3,July,25,42,Smart TV,M,Free,163
SF_4434,3572,Carnosaur (1993),Carnosaur,1993,182368,German,Canada,UK,Horror,Sci-Fi,"","","","",2.8,1,2024,Qtr 1,March,13,12,Mobile,F,Free,76
SF_5091,3572,Carnosaur (1993),Carnosaur,1993,182368,German,Canada,UK,Horror,Sci-Fi,"","","","",3.1,1,2024,Qtr 2,May,11,47,Tablet,M,Subscriber,184
SF_52,3572,Carnosaur (1993),Carnosaur,1993,182368,German,Canada,USA,Horror,Sci-Fi,"","","","",1.2,1,2024,Qtr 2,May,17,28,Desktop,M,Subscriber,284
SF_1090,3573,Carnosaur 2 (1995),Carnosaur 2,1995,196888,Spanish,UK,Italy,Horror,Sci-Fi,"","","","",2.6,1,2024,Qtr 4,October,12,42,Smart TV,M,Free,198
SF_2856,3573,Carnosaur 2 (1995),Carnosaur 2,1995,196888,Spanish,UK,USA,Horror,Sci-Fi,"","","","",4.9,1,2024,Qtr 3,July,15,13,Mobile,M,Free,167
SF_5509,3573,Carnosaur 2 (1995),Carnosaur 2,1995,196888,Spanish,UK,France,Horror,Sci-Fi,"","","","",3.4,1,2024,Qtr 2,May,22,49,Tablet,M,Subscriber,69
SF_2067,3574,Carnosaur 3: Primal Species (1996),Carnosaur 3: Primal Species,1996,8606,Italian,UK,Canada,Horror,Sci-Fi,"","","","",3.1,1,2024,Qtr 2,April,11,10,Tablet,M,Free,500
SF_2847,3574,Carnosaur 3: Primal Species (1996),Carnosaur 3: Primal Species,1996,8606,Italian,UK,USA,Horror,Sci-Fi,"","","","",2.9,1,2024,Qtr 1,February,3,58,Desktop,M,Subscriber,240
SF_3564,3574,Carnosaur 3: Primal Species (1996),Carnosaur 3: Primal Species,1996,8606,Italian,UK,Canada,Horror,Sci-Fi,"","","","",3.6,1,2023,Qtr 4,December,16,65,Tablet,M,Free,223
SF_4157,3574,Carnosaur 3: Primal Species (1996),Carnosaur 3: Primal Species,1996,8606,Italian,UK,India,Horror,Sci-Fi,"","","","",1.5,1,2024,Qtr 1,January,5,30,Mobile,M,Subscriber,176
SF_4502,3574,Carnosaur 3: Primal Species (1996),Carnosaur 3: Primal Species,1996,8606,Italian,UK,France,Horror,Sci-Fi,"","","","",3.1,1,2024,Qtr 1,January,15,39,Tablet,M,Subscriber,330
SF_3666,867,Carpool (1996),Carpool,1996,89394,English,Italy,Italy,Comedy,Crime,"","","","",1.4,1,2024,Qtr 2,June,25,55,Smart TV,M,Free,14
SF_3862,867,Carpool (1996),Carpool,1996,89394,English,Italy,India,Comedy,Crime,"","","","",2.7,1,2024,Qtr 1,March,31,60,Tablet,M,Free,166
SF_3982,867,Carpool (1996),Carpool,1996,89394,English,Italy,Canada,Comedy,Crime,"","","","",1.1,1,2024,Qtr 2,June,2,53,Tablet,M,Subscriber,452
SF_241,1345,Carrie (1976),Carrie,1976,88659,English,Italy,UK,Horror,"","","","","",1.3,1,2024,Qtr 3,July,12,54,Mobile,M,Subscriber,35
SF_35,1345,Carrie (1976),Carrie,1976,88659,English,Italy,UK,Horror,"","","","","",3.6,1,2024,Qtr 2,May,20,17,Desktop,M,Subscriber,72
SF_4895,630,Carried Away (1996),Carried Away,1996,59882,Italian,UK,Canada,Drama,Romance,"","","","",3.1,1,2024,Qtr 2,April,5,43,Mobile,F,Free,150
SF_1823,35,Carrington (1995),Carrington,1995,171268,Italian,Italy,Italy,Drama,Romance,"","","","",4.6,1,2024,Qtr 3,September,13,62,Mobile,F,Subscriber,205
SF_2157,35,Carrington (1995),Carrington,1995,171268,Italian,Italy,Canada,Drama,Romance,"","","","",1.2,1,2024,Qtr 2,June,25,10,Tablet,F,Subscriber,99
SF_4938,35,Carrington (1995),Carrington,1995,171268,Italian,Italy,France,Drama,Romance,"","","","",1.6,1,2024,Qtr 4,November,8,63,Mobile,F,Free,198
SF_5147,35,Carrington (1995),Carrington,1995,171268,Italian,Italy,UK,Drama,Romance,"","","","",1.8,1,2024,Qtr 2,June,23,51,Desktop,M,Subscriber,495
SF_5197,35,Carrington (1995),Carrington,1995,171268,Italian,Italy,India,Drama,Romance,"","","","",4,1,2024,Qtr 1,February,23,48,Mobile,F,Free,224
SF_2564,912,Casablanca (1942),Casablanca,1942,5589,German,Italy,France,Drama,Romance,War,"","","",2.1,1,2024,Qtr 3,August,29,48,Tablet,F,Subscriber,212
SF_4322,16,Casino (1995),Casino,1995,9922,German,France,India,Drama,Thriller,"","","","",3.7,1,2024,Qtr 4,November,5,15,Tablet,F,Subscriber,36
SF_4709,16,Casino (1995),Casino,1995,9922,German,France,France,Drama,Thriller,"","","","",1.1,1,2024,Qtr 4,November,10,52,Desktop,M,Subscriber,467
SF_1659,158,Casper (1995),Casper,1995,133754,English,USA,Italy,Adventure,Children's,"","","","",1.7,1,2024,Qtr 3,July,2,61,Smart TV,F,Free,107
SF_1831,158,Casper (1995),Casper,1995,133754,English,USA,USA,Adventure,Children's,"","","","",1.6,1,2024,Qtr 2,May,21,36,Desktop,M,Free,200
SF_4555,158,Casper (1995),Casper,1995,133754,English,USA,Italy,Adventure,Children's,"","","","",3.2,1,2024,Qtr 3,August,18,15,Desktop,F,Subscriber,80
SF_1041,220,Castle Freak (1995),Castle Freak,1995,84446,English,France,France,Horror,"","","","","",1.8,1,2024,Qtr 3,September,10,51,Tablet,M,Free,414
SF_3319,220,Castle Freak (1995),Castle Freak,1995,84446,English,France,France,Horror,"","","","","",1.3,1,2024,Qtr 2,April,16,15,Desktop,F,Free,313
SF_2158,3873,Cat Ballou (1965),Cat Ballou,1965,77206,English,France,Italy,Comedy,Western,"","","","",4,1,2023,Qtr 4,December,30,19,Smart TV,M,Free,330
SF_3182,3873,Cat Ballou (1965),Cat Ballou,1965,77206,English,France,France,Comedy,Western,"","","","",2.5,1,2024,Qtr 4,November,13,44,Desktop,M,Free,452
SF_4527,3873,Cat Ballou (1965),Cat Ballou,1965,77206,English,France,UK,Comedy,Western,"","","","",4.7,1,2024,Qtr 2,May,15,50,Tablet,M,Free,337
SF_2800,971,Cat on a Hot Tin Roof (1958),Cat on a Hot Tin Roof,1958,75326,English,UK,UK,Drama,"","","","","",3.7,1,2023,Qtr 4,December,28,60,Mobile,F,Free,393
SF_5032,971,Cat on a Hot Tin Roof (1958),Cat on a Hot Tin Roof,1958,75326,English,UK,UK,Drama,"","","","","",1.5,1,2024,Qtr 3,August,30,53,Mobile,M,Subscriber,414
SF_649,971,Cat on a Hot Tin Roof (1958),Cat on a Hot Tin Roof,1958,75326,English,UK,Canada,Drama,"","","","","",4.7,1,2023,Qtr 4,December,23,36,Tablet,M,Free,417
SF_2434,1346,Cat People (1982),Cat People,1982,87155,English,France,USA,Horror,"","","","","",4.4,1,2024,Qtr 3,August,8,50,Tablet,M,Free,429
SF_2947,3883,Catfish in Black Bean Sauce (2000),Catfish in Black Bean Sauce,2000,80140,Spanish,Italy,UK,Comedy,Drama,"","","","",1.9,1,2024,Qtr 3,July,26,32,Mobile,F,Free,102
SF_1940,1489,Cats Don't Dance (1997),Cats Don't Dance,1997,250917,English,Canada,Italy,Animation,Children's,Musical,"","","",3.8,1,2024,Qtr 3,July,10,44,Tablet,M,Free,324
SF_2110,1489,Cats Don't Dance (1997),Cats Don't Dance,1997,250917,English,Canada,India,Animation,Children's,Musical,"","","",2.5,1,2024,Qtr 2,May,1,9,Mobile,M,Subscriber,338
SF_3255,1489,Cats Don't Dance (1997),Cats Don't Dance,1997,250917,English,Canada,Italy,Animation,Children's,Musical,"","","",2.2,1,2024,Qtr 3,August,17,17,Mobile,F,Free,329
SF_5679,1489,Cats Don't Dance (1997),Cats Don't Dance,1997,250917,English,Canada,France,Animation,Children's,Musical,"","","",4.1,1,2024,Qtr 1,January,1,18,Mobile,M,Free,279
SF_875,1489,Cats Don't Dance (1997),Cats Don't Dance,1997,250917,English,Canada,France,Animation,Children's,Musical,"","","",4.1,1,2024,Qtr 1,February,6,15,Desktop,M,Free,224
SF_941,1489,Cats Don't Dance (1997),Cats Don't Dance,1997,250917,English,Canada,USA,Animation,Children's,Musical,"","","",3.3,1,2024,Qtr 4,November,28,34,Smart TV,M,Subscriber,289
SF_3050,2787,Cat's Eye (1985),Cat's Eye,1985,77935,German,Italy,Italy,Horror,"","","","","",3.9,1,2024,Qtr 4,October,17,37,Desktop,M,Free,40
SF_3399,2787,Cat's Eye (1985),Cat's Eye,1985,77935,German,Italy,France,Horror,"","","","","",2.6,1,2024,Qtr 3,September,18,41,Tablet,M,Free,441
SF_4037,2787,Cat's Eye (1985),Cat's Eye,1985,77935,German,Italy,USA,Horror,"","","","","",3.2,1,2024,Qtr 4,November,24,62,Tablet,M,Free,253
SF_5023,2787,Cat's Eye (1985),Cat's Eye,1985,77935,German,Italy,France,Horror,"","","","","",4.3,1,2024,Qtr 4,November,13,42,Tablet,M,Subscriber,71
SF_3483,108,Catwalk (1995),Catwalk,1995,22527,German,India,France,Documentary,"","","","","",3,1,2024,Qtr 3,September,2,27,Smart TV,F,Subscriber,373
SF_1415,997,Caught (1996),Caught,1996,13310,English,France,USA,Drama,Thriller,"","","","",3.4,1,2023,Qtr 4,December,18,56,Tablet,M,Free,190
SF_2629,997,Caught (1996),Caught,1996,13310,English,France,France,Drama,Thriller,"","","","",3.7,1,2024,Qtr 1,February,5,13,Mobile,M,Subscriber,33
SF_5497,1742,Caught Up (1998),Caught Up,1998,86033,French,UK,USA,Crime,"","","","","",3.1,1,2024,Qtr 4,October,1,40,Tablet,M,Free,358
SF_348,1930,Cavalcade (1933),Cavalcade,1933,30798,Italian,Italy,USA,Drama,"","","","","",4.7,1,2024,Qtr 3,September,6,43,Mobile,M,Subscriber,490
SF_4261,1930,Cavalcade (1933),Cavalcade,1933,30798,Italian,Italy,Italy,Drama,"","","","","",1.9,1,2024,Qtr 3,August,11,27,Desktop,F,Subscriber,494
SF_5636,1930,Cavalcade (1933),Cavalcade,1933,30798,Italian,Italy,France,Drama,"","","","","",4.8,1,2024,Qtr 2,June,16,28,Smart TV,M,Free,396
SF_5657,1930,Cavalcade (1933),Cavalcade,1933,30798,Italian,Italy,Italy,Drama,"","","","","",1.5,1,2024,Qtr 3,September,19,65,Desktop,M,Subscriber,416
SF_4,3858,Cecil B. Demented (2000),Cecil B. Demented,2000,85916,German,UK,USA,Comedy,"","","","","",4.8,1,2024,Qtr 2,May,7,37,Desktop,M,Subscriber,398
SF_5985,3858,Cecil B. Demented (2000),Cecil B. Demented,2000,85916,German,UK,India,Comedy,"","","","","",2.6,1,2024,Qtr 4,October,16,56,Desktop,F,Free,278
SF_2227,2356,Celebrity (1998),Celebrity,1998,61984,German,India,UK,Comedy,"","","","","",1.1,1,2024,Qtr 3,August,29,22,Tablet,M,Free,161
SF_4329,2356,Celebrity (1998),Celebrity,1998,61984,German,India,France,Comedy,"","","","","",1.2,1,2024,Qtr 2,May,28,64,Tablet,F,Free,178
SF_5777,2356,Celebrity (1998),Celebrity,1998,61984,German,India,Italy,Comedy,"","","","","",3.8,1,2024,Qtr 2,April,16,32,Desktop,M,Free,155
SF_782,2356,Celebrity (1998),Celebrity,1998,61984,German,India,UK,Comedy,"","","","","",2.9,1,2024,Qtr 1,January,3,61,Smart TV,M,Subscriber,244
SF_834,2356,Celebrity (1998),Celebrity,1998,61984,German,India,USA,Comedy,"","","","","",4.8,1,2024,Qtr 3,July,17,18,Tablet,F,Free,211
SF_3947,863,Celestial Clockwork (1994),Celestial Clockwork,1994,45863,Spanish,Canada,India,Comedy,"","","","","",3.6,1,2024,Qtr 2,May,9,15,Desktop,M,Free,404
SF_4137,863,Celestial Clockwork (1994),Celestial Clockwork,1994,45863,Spanish,Canada,USA,Comedy,"","","","","",3.8,1,2024,Qtr 2,June,24,13,Mobile,M,Free,35
SF_4999,863,Celestial Clockwork (1994),Celestial Clockwork,1994,45863,Spanish,Canada,Canada,Comedy,"","","","","",1.3,1,2024,Qtr 4,October,29,27,Mobile,F,Free,277
SF_5727,863,Celestial Clockwork (1994),Celestial Clockwork,1994,45863,Spanish,Canada,USA,Comedy,"","","","","",3.9,1,2024,Qtr 4,November,18,29,Smart TV,M,Subscriber,104
SF_2247,710,Celtic Pride (1996),Celtic Pride,1996,80153,German,Italy,Italy,Comedy,"","","","","",1.3,1,2024,Qtr 3,July,26,38,Desktop,M,Subscriber,36
SF_701,710,Celtic Pride (1996),Celtic Pride,1996,80153,German,Italy,Canada,Comedy,"","","","","",1.6,1,2024,Qtr 4,October,5,60,Smart TV,F,Subscriber,450
SF_4137,735,Cemetery Man (Dellamorte Dellamore) (1994),Cemetery Man (Dellamorte Dellamore),1994,135338,German,France,USA,Comedy,Horror,"","","","",1.4,1,2024,Qtr 1,February,18,13,Mobile,M,Free,35
SF_131,3594,Center Stage (2000),Center Stage,2000,10725,German,USA,India,Drama,"","","","","",1.8,1,2024,Qtr 1,February,27,56,Mobile,M,Subscriber,454
SF_1799,3594,Center Stage (2000),Center Stage,2000,10725,German,USA,India,Drama,"","","","","",3.9,1,2023,Qtr 4,December,20,34,Tablet,M,Free,489
SF_1833,3594,Center Stage (2000),Center Stage,2000,10725,German,USA,India,Drama,"","","","","",2.2,1,2024,Qtr 2,April,16,29,Smart TV,M,Free,170
SF_1949,3594,Center Stage (2000),Center Stage,2000,10725,German,USA,Italy,Drama,"","","","","",4,1,2024,Qtr 1,January,25,58,Mobile,M,Subscriber,500
SF_4042,3594,Center Stage (2000),Center Stage,2000,10725,German,USA,UK,Drama,"","","","","",4.8,1,2024,Qtr 3,August,6,37,Mobile,M,Subscriber,232
SF_4405,3594,Center Stage (2000),Center Stage,2000,10725,German,USA,Canada,Drama,"","","","","",2.7,1,2024,Qtr 4,October,8,40,Smart TV,M,Subscriber,297
SF_3032,2357,Central Station (Central do Brasil) (1998),Central Station (Central do Brasil),1998,71360,French,UK,Canada,Drama,"","","","","",4.3,1,2024,Qtr 4,November,30,36,Desktop,M,Subscriber,324
SF_322,2357,Central Station (Central do Brasil) (1998),Central Station (Central do Brasil),1998,71360,French,UK,USA,Drama,"","","","","",2.2,1,2024,Qtr 3,August,24,31,Smart TV,M,Free,482
SF_50,2357,Central Station (Central do Brasil) (1998),Central Station (Central do Brasil),1998,71360,French,UK,Italy,Drama,"","","","","",1.9,1,2024,Qtr 3,July,24,32,Mobile,F,Free,14
SF_5409,2357,Central Station (Central do Brasil) (1998),Central Station (Central do Brasil),1998,71360,French,UK,UK,Drama,"","","","","",2.2,1,2024,Qtr 2,June,12,53,Smart TV,M,Free,81
SF_1468,607,Century (1993),Century,1993,43121,French,France,Italy,Drama,"","","","","",2.5,1,2024,Qtr 2,June,3,30,Smart TV,M,Free,199
SF_1294,3323,Chain of Fools (2000),Chain of Fools,2000,23934,Italian,UK,France,Comedy,Crime,"","","","",3,1,2024,Qtr 4,October,19,29,Desktop,F,Free,272
SF_4852,3323,Chain of Fools (2000),Chain of Fools,2000,23934,Italian,UK,USA,Comedy,Crime,"","","","",1.8,1,2024,Qtr 1,March,22,44,Smart TV,M,Free,233
SF_5015,3323,Chain of Fools (2000),Chain of Fools,2000,23934,Italian,UK,USA,Comedy,Crime,"","","","",4,1,2024,Qtr 3,September,29,28,Desktop,M,Free,298
SF_5799,3323,Chain of Fools (2000),Chain of Fools,2000,23934,Italian,UK,France,Comedy,Crime,"","","","",4,1,2024,Qtr 1,March,26,17,Mobile,M,Free,476
SF_794,3323,Chain of Fools (2000),Chain of Fools,2000,23934,Italian,UK,Canada,Comedy,Crime,"","","","",4,1,2024,Qtr 1,February,26,49,Desktop,M,Subscriber,52
SF_4462,836,Chain Reaction (1996),Chain Reaction,1996,42771,German,Italy,Italy,Action,Adventure,Thriller,"","","",1.3,1,2024,Qtr 1,March,18,30,Tablet,F,Free,99
SF_54,836,Chain Reaction (1996),Chain Reaction,1996,42771,German,Italy,France,Action,Adventure,Thriller,"","","",4.7,1,2024,Qtr 2,June,27,65,Tablet,M,Subscriber,370
SF_5342,1679,Chairman of the Board (1998),Chairman of the Board,1998,55226,French,Italy,UK,Comedy,"","","","","",4.7,1,2023,Qtr 4,December,21,41,Tablet,F,Free,242
SF_3350,2222,Champagne (1928),Champagne,1928,91837,German,USA,Canada,Comedy,"","","","","",2.4,1,2024,Qtr 2,April,13,52,Mobile,F,Free,79
SF_5569,2222,Champagne (1928),Champagne,1928,91837,German,USA,USA,Comedy,"","","","","",3.4,1,2024,Qtr 2,April,22,39,Mobile,F,Free,214
SF_148,1860,Character (Karakter) (1997),Character (Karakter),1997,25607,French,Italy,France,Drama,"","","","","",3.1,1,2024,Qtr 1,January,30,29,Desktop,M,Free,112
SF_2934,1860,Character (Karakter) (1997),Character (Karakter),1997,25607,French,Italy,India,Drama,"","","","","",1,1,2024,Qtr 4,November,4,27,Desktop,F,Subscriber,384
SF_5968,1860,Character (Karakter) (1997),Character (Karakter),1997,25607,French,Italy,USA,Drama,"","","","","",2.9,1,2024,Qtr 2,May,31,21,Tablet,M,Subscriber,313
SF_3105,911,Charade (1963),Charade,1963,101508,French,India,Italy,Comedy,Mystery,Romance,Thriller,"","",4.1,1,2024,Qtr 2,April,10,60,Desktop,M,Free,137
SF_4582,911,Charade (1963),Charade,1963,101508,French,India,Canada,Comedy,Mystery,Romance,Thriller,"","",4.4,1,2024,Qtr 2,May,12,29,Tablet,F,Free,234
SF_5584,911,Charade (1963),Charade,1963,101508,French,India,Canada,Comedy,Mystery,Romance,Thriller,"","",2.7,1,2024,Qtr 1,March,14,49,Smart TV,F,Subscriber,117
SF_702,911,Charade (1963),Charade,1963,101508,French,India,Canada,Comedy,Mystery,Romance,Thriller,"","",1.9,1,2024,Qtr 2,April,17,57,Smart TV,M,Free,340
SF_1394,1957,Chariots of Fire (1981),Chariots of Fire,1981,31339,German,Canada,Canada,Drama,"","","","","",3.3,1,2023,Qtr 4,December,17,59,Desktop,F,Free,126
SF_1605,1957,Chariots of Fire (1981),Chariots of Fire,1981,31339,German,Canada,USA,Drama,"","","","","",2.6,1,2024,Qtr 2,June,8,38,Desktop,F,Free,277
SF_1699,1957,Chariots of Fire (1981),Chariots of Fire,1981,31339,German,Canada,Canada,Drama,"","","","","",4.5,1,2024,Qtr 1,January,13,15,Desktop,F,Subscriber,349
SF_3567,1957,Chariots of Fire (1981),Chariots of Fire,1981,31339,German,Canada,France,Drama,"","","","","",1.7,1,2024,Qtr 2,April,12,37,Desktop,M,Free,73
SF_5378,1957,Chariots of Fire (1981),Chariots of Fire,1981,31339,German,Canada,Canada,Drama,"","","","","",3.5,1,2024,Qtr 4,December,3,16,Mobile,M,Subscriber,68
